300 22425 
160 296 -6
160 291 0
160 217 -10
160 176 -7
160 178 -3
160 278 5
160 164 -3
160 203 -9
160 219 -6
160 188 -9
160 171 3
160 297 8
160 285 1
160 210 0
160 252 5
160 172 -10
160 281 8
160 169 3
160 249 -6
160 162 -9
160 213 -6
160 199 1
160 232 3
160 168 -3
160 236 -1
160 274 5
160 211 0
160 186 -7
160 189 4
160 288 4
160 282 -5
160 244 -9
160 270 -2
160 215 -5
160 226 7
161 255 4
161 253 6
161 284 3
161 175 -6
161 276 5
161 280 -10
161 209 9
161 205 8
161 267 1
161 199 -1
161 174 1
161 206 -1
161 294 0
161 181 -1
161 167 4
161 215 -5
161 300 -9
161 274 -6
161 275 0
161 190 -9
161 265 -1
161 172 -6
161 278 -2
161 257 10
161 224 -3
161 213 -10
161 218 7
161 290 -6
161 194 -2
161 277 9
161 299 10
161 256 3
161 197 2
161 221 -8
161 245 2
161 186 2
161 281 9
161 180 -5
161 236 -4
161 208 -7
161 189 -7
161 297 7
161 183 -4
161 247 5
161 228 3
161 291 -5
161 201 -4
161 216 -4
161 225 -10
161 173 7
161 164 1
161 211 10
161 244 9
161 279 -5
161 176 4
161 212 -3
161 165 -9
161 248 -2
161 272 -7
161 254 1
161 210 10
161 170 -2
161 227 -10
161 230 -10
161 295 -9
162 224 7
162 166 -1
162 213 5
162 285 7
162 186 0
162 177 -6
162 286 8
162 275 4
162 183 8
162 280 5
162 227 -8
162 293 2
162 299 -10
162 219 -2
162 206 -2
162 231 6
162 261 0
162 193 3
162 221 9
162 282 0
162 194 -5
162 197 1
162 243 -1
162 269 3
162 251 3
162 165 1
162 209 8
162 223 7
162 237 9
162 225 5
162 232 -4
162 235 2
162 212 -1
162 263 9
162 218 -9
162 202 10
162 178 -5
162 241 2
162 296 -9
162 169 -5
162 226 -1
162 256 2
162 188 2
162 204 1
162 233 5
162 236 -8
162 234 -7
162 181 2
162 201 -9
162 244 -7
162 249 -7
162 242 1
162 287 0
162 295 1
162 258 10
162 255 -5
162 208 10
162 271 7
162 211 2
162 200 -4
162 273 -9
162 164 5
162 163 10
162 174 4
162 222 -8
162 167 0
162 198 -3
162 246 7
162 173 -3
162 291 5
162 270 8
162 274 -3
162 264 2
162 260 5
162 259 3
162 292 9
162 175 7
163 226 -9
163 176 1
163 255 -6
163 177 -4
163 282 -8
163 251 3
163 180 -9
163 294 5
163 244 10
163 261 8
163 200 -10
163 197 8
163 247 -4
163 296 2
163 179 9
163 184 -9
163 215 4
163 297 -10
163 289 -7
163 192 -7
163 279 -4
163 173 8
163 285 -1
163 206 7
163 178 -2
163 284 -8
163 235 -1
163 222 -3
163 287 6
163 240 -4
163 238 10
163 220 -8
163 268 -1
163 256 5
163 219 -1
163 292 -9
163 168 8
163 270 0
163 275 -1
163 166 1
163 253 0
163 207 -5
163 199 -4
163 186 -1
163 211 -2
163 170 4
163 169 10
163 277 4
163 262 -6
163 228 3
163 263 2
163 276 -5
163 210 -1
163 265 9
163 223 7
163 250 -1
163 213 6
163 217 -5
163 167 4
163 191 10
163 280 -5
163 203 -10
163 229 2
163 234 -9
163 252 -3
163 216 6
163 232 -10
163 164 -9
163 298 -7
164 187 -6
164 222 0
164 271 -9
164 167 6
164 236 7
164 221 -10
164 197 0
164 183 -6
164 246 -8
164 180 -8
164 231 3
164 263 8
164 188 10
164 274 3
164 212 -5
164 299 -2
164 208 -7
164 255 -7
164 215 9
164 282 3
164 258 -5
164 165 10
164 250 -3
164 169 1
164 171 7
164 268 4
164 277 3
164 254 -3
164 185 -1
164 173 -5
164 224 7
164 202 6
164 192 -6
164 244 -10
164 203 -10
164 181 -3
164 234 6
164 259 1
164 213 -10
164 189 8
164 176 -2
164 166 9
164 205 1
164 196 6
164 252 -4
164 279 -7
164 292 6
164 242 4
164 260 10
164 211 9
164 190 10
164 249 -6
164 237 9
164 285 10
164 251 3
164 253 -9
164 248 8
164 223 6
164 239 -6
164 199 -4
164 297 9
164 168 7
164 264 1
164 276 -7
165 194 -1
165 283 1
165 211 -5
165 268 0
165 272 -2
165 244 7
165 218 0
165 181 -3
165 168 5
165 185 -5
165 202 -2
165 217 4
165 231 -8
165 245 -8
165 193 1
165 288 -5
165 230 5
165 281 -2
165 261 2
165 216 1
165 167 -6
165 235 6
165 201 4
165 177 -7
165 269 4
165 233 -4
165 238 4
165 241 -6
165 169 8
165 174 -8
165 200 7
165 215 8
165 234 -2
165 274 3
165 187 -9
165 250 -1
165 226 -3
165 206 -9
165 224 5
165 266 -7
165 197 -6
165 277 -3
165 275 7
165 199 10
165 267 3
165 175 6
165 228 4
165 219 -9
165 172 -3
165 213 7
165 208 4
165 223 4
165 183 6
165 252 9
165 285 -9
165 210 1
165 293 3
165 263 -10
165 284 7
165 182 10
165 191 9
165 176 5
165 198 10
165 243 7
165 292 5
165 232 3
166 223 -2
166 202 10
166 287 -3
166 264 10
166 268 -2
166 291 9
166 289 -1
166 283 0
166 227 3
166 275 -5
166 209 -7
166 199 5
166 188 7
166 192 -1
166 254 -7
166 207 4
166 230 -7
166 300 2
166 286 -5
166 295 9
166 203 -10
166 282 -7
166 196 -4
166 263 -1
166 249 -3
166 193 1
166 180 -7
166 233 3
166 167 5
166 246 -8
166 237 6
166 189 8
166 284 -1
166 285 -3
166 225 1
166 252 -1
166 231 -3
166 228 -5
166 187 -7
166 201 -10
166 297 -9
166 294 -2
166 222 10
166 232 9
166 177 10
166 298 -3
166 251 -3
166 299 3
166 250 -8
166 265 7
166 210 -10
166 212 -6
166 175 1
166 176 -8
166 200 4
166 248 -9
166 278 3
167 217 -2
167 268 -5
167 279 -5
167 259 5
167 233 -6
167 234 4
167 208 4
167 201 5
167 215 -2
167 186 -9
167 200 -8
167 176 3
167 228 7
167 243 -10
167 174 2
167 172 -5
167 281 9
167 193 7
167 182 0
167 267 10
167 221 3
167 292 10
167 219 7
167 289 10
167 209 -9
167 286 -1
167 298 -3
167 287 -2
167 218 3
167 171 -5
167 173 -5
167 296 -8
167 297 7
167 272 9
167 224 7
167 237 7
167 263 -1
167 206 6
167 190 4
167 300 -1
167 168 -3
167 299 -8
167 185 1
167 276 -6
167 261 6
167 246 2
167 181 3
167 187 4
167 194 -8
167 210 -6
167 235 -2
167 179 7
167 199 -5
167 242 5
167 236 -6
167 238 -5
167 170 5
167 196 3
167 247 3
167 214 -1
167 202 7
167 265 -3
167 284 -2
167 178 10
167 231 3
167 227 3
167 183 5
168 185 10
168 217 -1
168 215 -6
168 199 10
168 221 -2
168 203 7
168 241 2
168 182 0
168 176 8
168 202 -9
168 235 -1
168 192 -6
168 269 8
168 268 5
168 297 7
168 175 -8
168 169 -1
168 201 -3
168 195 -10
168 197 9
168 276 1
168 264 1
168 277 2
168 229 -10
168 250 8
168 265 2
168 218 -2
168 249 -4
168 270 3
168 223 -8
168 255 -10
168 240 0
168 284 6
168 283 -10
168 298 -2
168 291 6
168 261 -4
168 232 7
168 231 1
168 206 -4
168 234 -4
168 285 9
168 286 -3
168 173 -4
168 295 -4
168 233 -2
168 225 -3
168 209 9
168 227 4
168 257 -6
168 216 -4
168 228 -7
168 177 7
168 273 -4
168 244 -6
168 279 -1
168 275 10
168 281 -4
168 266 -4
168 259 -7
168 289 -5
168 258 -6
168 296 8
169 231 1
169 251 -7
169 190 -10
169 294 5
169 239 -2
169 230 -2
169 183 6
169 250 6
169 232 -8
169 290 10
169 194 8
169 189 0
169 260 10
169 196 10
169 266 -3
169 255 1
169 240 3
169 297 0
169 279 -10
169 213 4
169 292 -3
169 287 2
169 188 -2
169 300 3
169 215 -1
169 295 9
169 184 1
169 270 0
169 277 2
169 205 -3
169 198 -7
169 186 -1
169 241 -3
169 267 0
169 173 -7
169 227 -1
169 280 4
169 193 2
169 202 -5
169 212 2
169 258 -3
169 199 -6
169 191 0
169 174 3
169 261 -4
169 234 1
169 288 -5
169 289 -4
169 233 9
169 281 -4
169 172 0
169 254 -5
169 210 10
169 203 -8
169 209 4
169 182 -9
169 248 1
169 171 8
169 170 0
169 206 -9
169 242 -3
169 296 2
169 220 6
169 282 -10
169 181 0
169 236 -1
169 217 -3
169 249 4
169 179 -7
169 204 8
169 223 -9
170 286 -5
170 236 -7
170 290 -10
170 262 9
170 284 -10
170 222 -4
170 266 -6
170 264 -4
170 287 0
170 250 5
170 295 -5
170 268 -3
170 288 -3
170 270 -7
170 172 -4
170 202 -10
170 261 -6
170 180 0
170 173 -1
170 253 -7
170 182 -2
170 282 9
170 239 2
170 232 0
170 229 0
170 231 -3
170 259 -10
170 292 6
170 223 -3
170 242 0
170 177 4
170 276 -7
170 185 4
170 205 10
170 249 4
170 234 1
170 285 -6
170 255 -7
170 198 4
170 256 0
170 204 -8
170 200 -8
170 209 -4
170 195 6
170 291 -4
170 174 10
170 257 9
170 280 -3
170 203 6
170 199 -2
170 299 -5
170 192 3
170 208 7
170 293 -9
170 279 4
170 277 -5
170 189 -5
170 281 -3
170 181 7
170 227 5
170 206 8
170 216 -9
170 274 -10
171 251 4
171 210 -1
171 277 8
171 189 -6
171 181 -2
171 255 -9
171 185 3
171 240 10
171 220 4
171 217 5
171 215 -9
171 229 -6
171 259 -9
171 236 -3
171 242 7
171 205 0
171 244 -10
171 227 9
171 239 6
171 290 -6
171 266 -4
171 214 -3
171 222 -5
171 180 -7
171 278 10
171 296 -5
171 285 1
171 202 -6
171 194 5
171 270 6
171 193 7
171 196 0
171 254 3
171 199 9
171 226 1
171 224 0
171 284 -2
171 267 -8
171 281 -1
171 272 6
171 192 -7
171 243 3
171 203 7
171 282 6
171 264 -1
171 207 -7
171 212 -1
171 232 -10
171 237 5
171 241 7
171 291 -5
171 262 -3
171 179 0
171 268 -2
171 190 10
171 287 -10
171 206 0
171 279 -6
171 213 6
171 246 -4
171 186 -10
171 247 10
171 257 2
171 253 4
171 256 3
171 261 8
171 274 1
172 194 8
172 268 -2
172 187 -10
172 255 -5
172 278 -3
172 197 3
172 284 1
172 210 4
172 295 0
172 272 8
172 289 -4
172 240 -1
172 290 -5
172 182 -7
172 232 -4
172 281 -10
172 258 4
172 245 3
172 254 -10
172 237 -1
172 193 -4
172 269 -5
172 183 10
172 179 -10
172 241 -5
172 219 10
172 216 -3
172 201 5
172 271 -1
172 244 -6
172 185 8
172 211 -4
172 265 -7
172 293 2
172 286 10
172 230 7
172 280 5
172 178 -8
172 294 -3
172 233 -4
172 260 -7
172 296 -5
172 208 7
172 262 -7
172 276 -3
172 270 4
172 298 4
172 231 2
172 174 -5
172 287 -5
172 266 -8
172 282 -9
172 256 7
172 243 -1
172 242 -9
172 253 2
172 215 -2
172 234 4
172 288 0
172 209 -6
172 299 -10
172 251 7
172 191 9
172 264 -9
172 217 5
172 181 -8
173 242 -4
173 195 -3
173 266 -10
173 271 2
173 253 5
173 283 -2
173 239 2
173 230 1
173 236 1
173 293 -8
173 207 8
173 279 -4
173 210 -8
173 297 1
173 198 3
173 267 4
173 204 10
173 256 10
173 286 5
173 209 7
173 299 10
173 222 5
173 272 -5
173 261 -6
173 208 -7
173 174 9
173 241 -7
173 180 5
173 186 -4
173 289 -4
173 275 -9
173 282 0
173 206 9
173 294 -4
173 202 0
173 252 4
173 197 9
173 264 5
173 187 -3
173 270 6
173 224 6
173 183 2
173 263 2
173 221 -9
173 262 -3
173 200 1
173 213 -3
173 237 8
173 259 6
173 194 9
173 284 -9
173 231 3
173 229 -10
173 218 -5
173 228 7
173 291 -9
173 191 5
173 212 -8
173 244 3
173 179 7
173 192 7
173 188 5
174 257 -3
174 296 10
174 218 7
174 273 8
174 222 -3
174 208 2
174 240 0
174 293 7
174 225 -1
174 238 -4
174 264 -5
174 281 -1
174 234 8
174 192 -7
174 195 7
174 289 2
174 265 -2
174 175 -3
174 261 5
174 189 -10
174 196 -9
174 262 -10
174 279 4
174 202 10
174 274 -6
174 297 2
174 271 -4
174 209 -10
174 183 -9
174 200 1
174 226 -7
174 282 7
174 221 -5
174 280 6
174 295 7
174 215 -4
174 283 10
174 176 7
174 190 9
174 201 6
174 275 9
174 263 7
174 214 -6
174 235 -5
174 191 6
174 193 -2
174 267 -8
174 182 -7
174 227 -2
174 248 6
174 211 2
174 232 -6
174 216 -2
174 268 -2
174 220 2
174 292 -8
174 230 -10
174 249 1
174 254 0
174 242 -10
175 242 8
175 292 -9
175 193 -3
175 182 -7
175 262 -3
175 243 -2
175 251 -2
175 202 0
175 291 7
175 293 7
175 221 -5
175 219 6
175 241 4
175 297 10
175 217 3
175 247 -1
175 209 -1
175 190 1
175 272 -7
175 235 -5
175 211 10
175 238 -4
175 198 0
175 184 -3
175 229 7
175 253 1
175 277 2
175 285 -2
175 300 -9
175 185 10
175 226 -9
175 244 0
175 290 -1
175 187 -8
175 294 -3
175 259 3
175 257 4
175 275 8
175 270 -2
175 296 3
175 273 2
175 295 -7
175 212 8
175 260 -8
175 268 -4
175 255 10
175 214 2
175 271 7
175 194 8
175 237 2
175 288 -5
175 265 7
175 240 7
175 204 -6
175 254 -7
175 210 -3
175 197 -8
175 276 8
175 258 6
175 201 9
175 280 9
175 284 -1
176 272 8
176 229 -3
176 212 10
176 216 10
176 197 -2
176 226 -2
176 178 2
176 206 3
176 286 3
176 265 2
176 261 1
176 213 -10
176 285 10
176 290 -4
176 292 7
176 179 -4
176 217 10
176 298 1
176 184 10
176 193 0
176 267 -2
176 243 1
176 264 0
176 234 -9
176 258 3
176 275 0
176 263 8
176 287 -4
176 223 -2
176 200 -2
176 242 0
176 228 -10
176 225 9
176 215 8
176 221 5
176 239 10
176 288 -6
176 283 6
176 297 2
176 238 -1
176 196 -7
176 218 0
176 250 -3
176 246 -2
176 189 5
176 276 -9
176 254 0
176 293 -10
176 289 6
176 208 5
176 300 3
176 181 -6
176 241 -4
176 180 5
176 268 -1
176 188 2
176 274 -9
176 204 10
176 182 -1
177 210 9
177 269 9
177 263 1
177 257 0
177 202 -7
177 220 6
177 277 -2
177 300 -5
177 200 8
177 222 -8
177 213 8
177 299 7
177 295 -7
177 240 4
177 179 -2
177 287 -3
177 196 4
177 232 5
177 188 -4
177 289 -10
177 247 -2
177 249 -2
177 294 -10
177 255 1
177 211 2
177 183 0
177 228 -9
177 268 -5
177 221 2
177 242 9
177 189 5
177 216 -1
177 223 -9
177 279 10
177 281 6
177 217 9
177 231 -1
177 285 7
177 260 -9
177 214 5
177 246 0
177 283 4
177 271 -8
177 252 9
177 253 2
177 254 6
177 190 4
177 207 -5
177 296 3
177 180 7
177 250 -1
177 193 10
177 219 -2
177 267 2
177 234 -10
177 266 3
177 224 -7
177 264 9
177 265 7
177 201 3
177 185 7
177 251 6
178 216 -4
178 202 6
178 253 -3
178 297 -2
178 188 -2
178 205 -8
178 245 -6
178 233 -9
178 294 10
178 180 10
178 201 6
178 292 9
178 193 -8
178 271 5
178 248 4
178 191 0
178 274 -1
178 221 -2
178 212 8
178 197 5
178 250 4
178 220 1
178 229 10
178 268 -10
178 272 6
178 298 -9
178 215 -3
178 238 4
178 183 -1
178 232 -8
178 283 8
178 186 -6
178 225 -10
178 243 -10
178 249 -7
178 263 3
178 185 -5
178 203 -8
178 267 6
178 264 -1
178 279 4
178 182 1
178 285 -8
178 242 -3
178 291 7
178 224 0
178 198 6
178 223 7
178 217 6
178 254 -8
178 299 5
178 296 -8
178 277 0
178 237 -3
178 288 -9
178 222 10
178 252 5
178 184 0
178 179 3
178 261 2
179 207 6
179 241 0
179 235 -10
179 194 -3
179 192 2
179 260 -8
179 193 7
179 244 -6
179 248 -7
179 280 -10
179 190 7
179 215 -4
179 252 8
179 236 -9
179 222 -4
179 296 7
179 269 -7
179 219 0
179 180 9
179 268 -5
179 220 -10
179 218 4
179 188 4
179 228 5
179 255 4
179 261 7
179 265 -10
179 279 -3
179 203 8
179 230 -8
179 184 0
179 287 4
179 256 2
179 247 10
179 231 -6
179 283 -8
179 273 2
179 270 7
179 292 0
179 293 6
179 300 -7
179 216 -2
179 217 -6
179 277 1
179 200 -9
179 288 6
179 267 -8
179 253 7
179 182 1
179 243 -9
179 224 -4
179 205 6
179 204 -7
179 286 -9
179 181 -7
179 245 4
179 189 3
179 240 9
179 185 -3
179 258 4
179 191 -9
179 246 -4
179 266 10
179 272 -7
179 263 -3
179 249 -2
180 267 5
180 253 -3
180 214 -9
180 209 10
180 200 -10
180 245 6
180 240 7
180 276 -3
180 262 0
180 220 -6
180 219 0
180 298 9
180 277 1
180 187 2
180 273 4
180 242 -9
180 248 2
180 182 -2
180 215 7
180 300 10
180 188 4
180 230 6
180 231 -9
180 241 -6
180 269 -2
180 299 5
180 279 -10
180 293 -6
180 258 -6
180 287 6
180 221 -8
180 225 2
180 283 8
180 238 9
180 259 -6
180 201 6
180 280 -6
180 270 -8
180 266 -5
180 250 -9
180 213 6
180 290 2
180 197 -2
180 243 1
180 281 -10
180 251 7
180 223 9
180 237 -10
180 224 7
180 198 10
180 239 7
180 181 -4
180 256 2
180 263 0
180 235 -4
180 232 3
180 252 6
180 217 -5
180 195 2
180 193 -3
180 185 3
180 228 1
181 275 -8
181 256 6
181 224 3
181 232 6
181 196 -2
181 270 -4
181 282 9
181 203 6
181 272 0
181 257 -10
181 255 -4
181 278 -3
181 298 -9
181 187 -5
181 212 3
181 273 -6
181 279 6
181 216 10
181 222 2
181 190 -5
181 236 2
181 185 -4
181 290 -1
181 205 -8
181 260 -3
181 268 7
181 199 4
181 207 7
181 271 3
181 194 -3
181 258 6
181 262 9
181 218 4
181 291 4
181 295 -6
181 210 2
181 225 -10
181 220 1
181 213 -5
181 188 8
181 287 1
181 246 -1
181 284 -7
181 283 8
181 200 5
181 263 9
181 237 -1
181 217 -8
181 235 -3
181 193 -9
181 221 -5
181 206 0
181 294 -5
181 261 8
181 197 -1
181 276 -7
181 223 -1
181 231 -7
181 269 10
182 235 5
182 281 0
182 292 2
182 274 8
182 289 2
182 183 10
182 252 8
182 222 -7
182 208 -5
182 216 1
182 261 -7
182 259 7
182 265 -3
182 192 5
182 276 6
182 210 -3
182 195 -8
182 266 -10
182 225 -6
182 245 4
182 236 10
182 248 -3
182 218 2
182 184 7
182 206 4
182 280 7
182 229 -1
182 211 9
182 294 -10
182 237 -9
182 258 -1
182 214 -6
182 267 7
182 187 5
182 220 0
182 202 0
182 219 1
182 271 -5
182 199 9
182 249 9
182 203 0
182 253 -2
182 262 -5
182 295 -1
182 244 -2
182 270 0
182 283 -8
183 250 -10
183 221 10
183 298 1
183 207 -1
183 237 8
183 224 9
183 283 -1
183 266 -9
183 246 -10
183 271 -10
183 293 9
183 216 -8
183 289 -10
183 203 -9
183 292 -4
183 241 4
183 219 7
183 257 -2
183 268 3
183 230 7
183 244 6
183 234 -3
183 223 -10
183 236 2
183 231 -7
183 211 8
183 284 6
183 185 2
183 288 -4
183 259 3
183 186 5
183 220 9
183 199 5
183 209 0
183 229 4
183 260 8
183 189 2
183 261 -10
183 276 2
183 300 2
183 291 -1
183 215 -5
183 254 3
183 295 -10
183 258 2
183 239 0
183 232 8
183 201 6
183 255 10
183 265 -5
183 253 1
183 273 -6
183 287 4
183 195 7
183 198 8
183 193 -10
183 272 10
183 202 -1
183 247 6
183 299 -10
183 248 -6
183 256 -10
184 292 -8
184 229 -2
184 285 -4
184 213 -3
184 212 -10
184 290 -3
184 297 0
184 252 6
184 201 -8
184 283 0
184 185 -9
184 195 -10
184 259 7
184 237 -5
184 299 -9
184 257 7
184 210 5
184 225 0
184 271 -5
184 261 -9
184 217 -7
184 262 10
184 298 5
184 263 -1
184 256 -9
184 278 3
184 274 7
184 193 2
184 246 -8
184 239 4
184 224 2
184 267 1
184 279 2
184 275 -1
184 226 -1
184 221 3
184 228 -8
184 276 1
184 234 -4
184 241 -6
184 270 10
184 264 4
184 223 5
184 272 5
184 250 -1
184 249 -1
184 296 9
184 247 -4
184 204 10
184 293 -6
184 258 6
184 209 -6
184 236 -1
184 273 2
184 289 -7
184 205 -1
184 207 7
184 254 -4
184 243 9
184 282 9
184 286 8
184 245 9
184 203 -5
184 268 9
184 191 -3
184 216 -9
184 197 0
184 220 -9
185 220 -6
185 249 3
185 258 3
185 272 -5
185 253 10
185 218 1
185 285 -9
185 247 10
185 266 2
185 271 5
185 241 8
185 200 4
185 233 4
185 224 -8
185 237 1
185 262 -6
185 291 2
185 277 4
185 236 1
185 299 -6
185 205 -7
185 235 -8
185 273 3
185 275 6
185 259 -7
185 274 1
185 250 -6
185 294 2
185 216 3
185 297 5
185 191 -10
185 246 -4
185 257 -2
185 196 -8
185 206 4
185 264 0
185 240 -9
185 254 5
185 256 -9
185 260 5
185 283 -1
185 267 5
185 194 -4
185 278 4
185 212 10
185 234 2
185 244 -5
185 269 10
185 261 0
185 189 -7
185 201 -1
185 195 0
185 223 8
185 242 6
185 292 -7
185 228 10
185 230 -3
186 256 -3
186 286 -10
186 243 -2
186 206 -4
186 242 -8
186 203 8
186 284 5
186 263 -5
186 212 1
186 199 -5
186 248 -5
186 233 -3
186 249 -1
186 298 6
186 187 -10
186 281 1
186 204 -6
186 254 0
186 205 10
186 226 -4
186 270 5
186 271 9
186 264 -5
186 208 -4
186 299 -4
186 244 -5
186 300 4
186 245 -3
186 290 10
186 274 -8
186 278 8
186 228 0
186 279 -1
186 191 1
186 289 1
186 240 6
186 275 -6
186 232 1
186 214 -1
186 262 5
186 188 -4
186 238 6
186 189 -4
186 287 0
186 230 -4
186 236 -2
186 234 4
186 201 -5
186 294 3
186 272 0
186 216 -7
186 277 -4
186 297 -6
186 192 -8
186 231 -6
186 221 0
187 262 -5
187 213 2
187 266 3
187 244 -4
187 218 5
187 193 -4
187 190 -8
187 238 -8
187 188 -10
187 295 9
187 200 4
187 248 -8
187 284 -9
187 243 4
187 232 7
187 250 9
187 212 9
187 267 -10
187 230 7
187 227 2
187 277 -9
187 256 8
187 215 -5
187 245 10
187 279 8
187 270 9
187 222 4
187 246 7
187 258 -5
187 235 1
187 289 -7
187 247 -1
187 276 -5
187 240 -3
187 223 4
187 288 -3
187 296 2
187 251 -10
187 286 9
187 225 -9
187 229 2
187 205 -10
187 220 -10
187 241 6
187 255 -7
187 198 2
187 290 3
187 271 0
187 226 4
187 203 7
187 285 -10
187 196 -1
187 264 9
187 210 -6
187 224 -7
187 298 6
187 239 7
187 207 -5
187 253 2
188 249 2
188 252 10
188 266 -1
188 286 7
188 253 -3
188 232 -4
188 281 -4
188 211 0
188 295 1
188 291 -5
188 282 -6
188 285 5
188 263 -5
188 197 7
188 203 -3
188 298 -4
188 204 6
188 201 -6
188 261 -10
188 271 -3
188 196 0
188 280 6
188 265 -2
188 229 5
188 273 -7
188 241 -3
188 215 6
188 283 -4
188 246 6
188 202 5
188 287 0
188 272 5
188 193 8
188 198 -6
188 277 3
188 224 4
188 207 8
188 239 3
188 225 2
188 212 7
188 289 9
188 234 -2
188 245 10
188 222 7
188 213 10
188 243 -2
188 300 -2
188 244 5
188 189 -4
188 226 7
188 269 -4
188 217 -9
188 238 6
188 210 8
188 274 -4
188 267 -5
189 210 7
189 266 7
189 208 -4
189 248 -2
189 222 7
189 235 0
189 277 -1
189 206 10
189 261 -3
189 226 -4
189 288 6
189 247 4
189 246 7
189 231 -1
189 233 3
189 263 5
189 194 5
189 284 0
189 282 10
189 224 7
189 292 -9
189 249 0
189 267 -2
189 192 -3
189 268 -5
189 295 3
189 199 1
189 264 10
189 294 0
189 270 9
189 255 -7
189 197 0
189 239 7
189 223 9
189 220 0
189 256 6
189 286 8
189 213 -7
189 298 3
189 228 6
189 209 7
189 259 8
189 293 9
189 278 6
189 273 1
189 232 2
189 198 9
189 203 10
189 269 -4
189 297 -9
189 300 -6
189 289 -8
190 217 6
190 274 3
190 215 -4
190 287 0
190 278 0
190 243 7
190 218 -6
190 204 -8
190 211 6
190 192 1
190 214 -6
190 225 -7
190 255 4
190 205 -8
190 201 9
190 262 -6
190 228 8
190 298 9
190 227 9
190 195 -3
190 221 1
190 241 -5
190 197 10
190 247 6
190 252 -8
190 293 4
190 285 -9
190 272 -1
190 275 -1
190 294 2
190 212 -4
190 220 5
190 263 5
190 257 9
190 253 -7
190 246 3
190 240 2
190 265 0
190 254 5
190 267 -6
190 232 -3
190 261 9
190 208 -1
190 292 -9
190 277 -7
190 300 6
190 250 1
190 233 5
190 210 -4
190 238 6
190 259 -3
190 282 3
190 249 5
191 279 -8
191 204 8
191 275 -7
191 192 8
191 262 -8
191 231 -3
191 217 -6
191 240 -3
191 234 -8
191 254 -7
191 209 6
191 261 7
191 248 7
191 225 -1
191 202 6
191 196 5
191 300 -5
191 294 -3
191 266 7
191 263 -4
191 222 -7
191 223 3
191 198 6
191 257 -3
191 270 -6
191 194 -3
191 203 3
191 227 8
191 207 -6
191 252 -7
191 221 -2
191 295 0
191 273 -6
191 236 -9
191 193 -8
191 232 5
191 244 -3
191 289 -8
191 284 5
191 206 7
191 293 0
191 233 6
191 220 -5
191 250 -3
191 251 5
191 281 8
191 216 9
191 272 -5
191 228 -4
191 224 -3
191 268 9
191 200 -9
191 264 6
191 215 -10
192 211 -7
192 225 -1
192 283 -5
192 231 7
192 269 6
192 268 -3
192 252 7
192 244 1
192 251 10
192 249 4
192 248 -5
192 287 1
192 261 -6
192 272 4
192 237 7
192 214 -6
192 267 -3
192 280 3
192 205 -5
192 300 0
192 197 -2
192 194 7
192 266 4
192 229 3
192 198 4
192 226 4
192 215 3
192 256 -3
192 262 -6
192 254 8
192 201 3
192 270 4
192 242 0
192 294 -1
192 275 9
192 210 -3
192 221 3
192 212 -7
192 202 -6
192 234 7
192 297 -1
192 217 -1
192 279 9
192 274 -3
192 250 -10
192 219 -10
192 232 -4
192 196 -2
192 258 -8
192 298 7
192 291 -8
192 235 8
192 230 10
192 293 -9
192 206 -6
192 245 3
192 299 -9
193 285 -9
193 235 -2
193 241 3
193 262 -3
193 266 -4
193 215 -10
193 296 9
193 253 0
193 200 -7
193 227 8
193 236 9
193 275 -3
193 209 5
193 203 2
193 295 1
193 218 -7
193 260 2
193 243 -3
193 284 -7
193 239 -8
193 257 7
193 246 7
193 269 1
193 210 -2
193 288 -4
193 220 -1
193 278 -7
193 230 -8
193 201 3
193 206 3
193 245 -9
193 228 -6
193 205 -8
193 297 4
193 224 -2
193 249 -2
193 211 -6
193 267 -10
193 282 -6
193 280 -10
193 286 -8
193 264 2
193 198 7
193 273 0
193 207 1
193 283 -6
193 261 -2
193 287 -7
193 196 -8
193 259 5
193 256 8
193 222 1
193 208 4
193 248 -6
193 270 0
193 216 6
193 225 7
193 293 -3
193 247 -6
194 219 8
194 209 -8
194 244 9
194 236 -5
194 262 -1
194 212 7
194 258 8
194 295 -6
194 200 3
194 263 8
194 229 -6
194 261 7
194 241 4
194 204 -10
194 272 -5
194 215 -8
194 220 1
194 271 1
194 283 -1
194 197 4
194 269 -4
194 231 4
194 288 -4
194 213 -7
194 206 -1
194 232 -10
194 259 -8
194 298 -5
194 296 7
194 245 -7
194 280 -7
194 237 -2
194 196 9
194 242 7
194 255 -1
194 254 2
194 297 -10
194 284 6
194 267 -10
194 234 -9
194 250 4
194 249 -6
194 251 2
194 218 2
194 202 4
194 278 -2
194 279 -5
194 214 1
194 205 -1
194 230 -7
194 248 10
194 291 2
194 240 6
194 208 -10
194 207 4
195 209 -8
195 226 -4
195 238 -6
195 266 8
195 205 -1
195 296 -8
195 230 9
195 208 9
195 260 1
195 268 10
195 254 -8
195 252 7
195 248 4
195 249 -1
195 217 -1
195 211 5
195 228 -8
195 197 -3
195 293 -7
195 282 1
195 247 -4
195 272 -9
195 288 -1
195 264 3
195 224 6
195 286 7
195 270 5
195 216 0
195 294 -10
195 253 7
195 258 10
195 259 7
195 276 -2
195 215 -4
195 300 2
195 277 0
195 198 5
195 269 -7
195 273 2
195 212 -1
195 242 1
195 256 1
195 223 -3
